,age,maritalstatus,education,vh14p,vh12g,vh12p,vh10g,vh10p,vh08g,vh08p,vh06g,vh06p,vh04g,vh04p,vh02g,vh02p,vh00g,vh00p,net_worth,home_owner_or_renter,g08_precinct_turnout,g10_precinct_turnout,g12_precinct_turnout,p08_precinct_turnout,p10_precinct_turnout,p12_precinct_turnout,vote_prob
8749,0.4938271604938271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.625,0.0,0.8200000000000001,0.79,0.842857142857143,0.29,0.46,0.35000000000000003,0.20000000000000018
27211,0.04938271604938271,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8200000000000001,0.78,0.842857142857143,0.34,0.45,0.31,0.06666666666666661
18281,0.07407407407407407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.51,0.42,0.5142857142857145,0.1,0.16,0.1,0.13333333333333336
15050,0.46913580246913583,0.0,0.4545454545454546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.56,0.51,0.5857142857142856,0.13,0.24,0.17,0.5333333333333334
9324,0.4567901234567901,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.51,0.36,0.5,0.06,0.08,0.07,0.4000000000000001
6405,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8300000000000001,0.76,0.8285714285714285,0.34,0.43,0.32,0.0
44729,0.4567901234567901,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.35000000000000003,0.24,0.2714285714285714,0.05,0.07,0.05,0.2666666666666668
21128,0.6419753086419753,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.53,0.37,0.5571428571428572,0.03,0.08,0.05,0.33333333333333337
36047,0.24691358024691357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.68,0.58,0.7142857142857144,0.1,0.2,0.12,0.13333333333333328
40780,0.16049382716049382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.48,0.32,0.5142857142857145,0.04,0.08,0.06,0.19999999999999987
6770,0.728395061728395,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.68,0.59,0.6857142857142857,0.19,0.32,0.2,0.13333333333333355
18451,0.4938271604938271,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.64,0.51,0.5999999999999999,0.09,0.19,0.13,0.6666666666666667
46191,0.3333333333333333,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.41,0.5285714285714287,0.08,0.13,0.09,0.2000000000000003
19240,0.4074074074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.46,0.33,0.4142857142857143,0.07,0.1,0.08,0.0
44678,0.34567901234567894,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.64,0.54,0.6571428571428573,0.16,0.26,0.23,0.40000000000000013
45700,0.43209876543209874,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.38,0.5285714285714287,0.06,0.13,0.08,0.6666666666666663
37996,0.6049382716049383,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.46,0.5714285714285716,0.13,0.22,0.19,0.06666666666666668
20946,0.3703703703703704,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.73,0.61,0.7428571428571429,0.16,0.25,0.22,0.4000000000000001
47312,0.5185185185185186,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.81,0.78,0.8142857142857143,0.3,0.46,0.34,0.466666666666667
20507,0.46913580246913583,1.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.125,1.0,0.52,0.33,0.5285714285714287,0.04,0.09,0.04,0.4
33833,0.35802469135802467,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.68,0.55,0.6571428571428573,0.12,0.22,0.13,0.5333333333333332
8385,0.44444444444444436,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.55,0.6857142857142857,0.08,0.2,0.14,0.8
41892,0.30864197530864196,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,1.0,0.51,0.35000000000000003,0.5285714285714287,0.05,0.09,0.06,0.4666666666666668
32675,0.5308641975308641,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.6900000000000001,0.62,0.7714285714285714,0.17,0.28,0.15,0.6666666666666665
35609,0.5802469135802468,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.44,0.45714285714285713,0.09,0.17,0.08,0.5333333333333332
31960,0.24691358024691357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.58,0.41,0.6428571428571428,0.07,0.13,0.12,0.13333333333333328
7689,0.024691358024691357,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.72,0.66,0.7285714285714286,0.21,0.4,0.24,0.13333333333333322
39893,0.2345679012345679,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.73,0.6,0.7428571428571429,0.08,0.19,0.07,0.06666666666666674
15771,0.04938271604938271,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.59,0.5,0.6428571428571428,0.13,0.18,0.14,0.0
40455,0.5061728395061729,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.76,0.75,0.8285714285714285,0.3,0.45,0.31,0.2666666666666667
5524,0.9259259259259258,1.0,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.65,0.51,0.5714285714285716,0.15,0.27,0.15,0.7333333333333332
46943,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.73,0.6,0.7428571428571429,0.08,0.19,0.07,0.13333333333333375
21156,0.617283950617284,1.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,0.46,0.5428571428571429,0.13,0.2,0.15,0.4666666666666666
11837,0.654320987654321,1.0,0.8181818181818182,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.71,0.61,0.7285714285714286,0.13,0.21,0.15,0.6666666666666665
36866,0.6049382716049383,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.47,0.4,0.5142857142857145,0.06,0.11,0.1,0.13333333333333328
2681,0.654320987654321,0.0,0.18181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.625,0.0,0.65,0.56,0.6571428571428573,0.15,0.25,0.14,0.4000000000000001
41349,0.07407407407407407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52,0.35000000000000003,0.5428571428571429,0.06,0.1,0.06,0.0
21753,0.2962962962962962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.67,0.54,0.6142857142857143,0.11,0.19,0.16,0.06666666666666667
40182,0.16049382716049382,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.68,0.55,0.6571428571428573,0.12,0.22,0.13,0.13333333333333333
10075,0.3703703703703704,1.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.72,0.66,0.8142857142857143,0.24,0.36,0.26,0.06666666666666674
13860,0.4938271604938271,0.0,0.09090909090909091,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.0,0.67,0.65,0.7571428571428573,0.15,0.33,0.32,0.7333333333333331
12295,0.7777777777777779,1.0,0.8181818181818182,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6900000000000001,0.65,0.7571428571428573,0.24,0.39,0.26,0.7999999999999998
38623,0.08641975308641975,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.45,0.6285714285714286,0.05,0.15,0.11,0.0666666666666666
44794,0.691358024691358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.41,0.39,0.4428571428571429,0.1,0.17,0.1,0.26666666666666666
20989,0.5432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.63,0.6,0.5999999999999999,0.23,0.38,0.26,0.5999999999999999
101,0.1728395061728395,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.5,0.05,0.07,0.06,0.13333333333333325
35996,0.39506172839506165,0.0,0.36363636363636365,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.61,0.55,0.7,0.09,0.2,0.14,0.7333333333333331
14997,0.024691358024691357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.72,0.64,0.7428571428571429,0.15,0.29,0.19,0.0
29197,0.39506172839506165,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.48,0.6571428571428573,0.1,0.14,0.12,0.06666666666666689
6214,0.38271604938271603,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.59,0.6857142857142857,0.15,0.24,0.16,0.9333333333333331
45569,0.8888888888888888,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.74,0.62,0.7142857142857144,0.14,0.27,0.15,0.46666666666666684
25885,0.06172839506172839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.68,0.59,0.7,0.18,0.26,0.18,0.0666666666666666
22176,0.5802469135802468,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.66,0.56,0.6714285714285715,0.12,0.24,0.13,0.8666666666666663
35206,0.2345679012345679,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.55,0.5,0.5285714285714287,0.12,0.25,0.15,0.06666666666666665
38011,0.46913580246913583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.61,0.5,0.6428571428571428,0.08,0.19,0.15,6.046283005601766e-17
19310,0.6049382716049383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.66,0.5700000000000001,0.6714285714285715,0.19,0.29,0.16,0.13333333333333333
8083,0.5308641975308641,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.73,0.7000000000000001,0.7428571428571429,0.24,0.4,0.25,0.7999999999999998
6950,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6900000000000001,0.66,0.7142857142857144,0.2,0.42,0.24,0.0
48078,0.5185185185185186,0.0,0.4545454545454546,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.72,0.64,0.7428571428571429,0.15,0.29,0.19,0.4666666666666667
28224,0.654320987654321,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.67,0.56,0.6714285714285715,0.12,0.24,0.13,0.0666666666666668
27092,0.44444444444444436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.59,0.43,0.5714285714285716,0.09,0.16,0.11,4.260055567230379e-17
44987,0.46913580246913583,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.32,0.28571428571428575,0.09,0.11,0.1,0.2666666666666669
9573,0.5308641975308641,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.48,0.4,0.4857142857142858,0.08,0.14,0.08,0.26666666666666694
14720,0.44444444444444436,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.68,0.58,0.6857142857142857,0.1,0.22,0.12,0.33333333333333337
19105,0.04938271604938271,1.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.61,0.55,0.7,0.09,0.2,0.14,0.0
25815,0.06172839506172839,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.68,0.6,0.6857142857142857,0.15,0.28,0.2,0.13333333333333325
40240,0.39506172839506165,1.0,0.18181818181818182,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.7000000000000001,0.5700000000000001,0.5857142857142856,0.19,0.35000000000000003,0.19,0.5333333333333333
42138,0.16049382716049382,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.51,0.41,0.4428571428571429,0.09,0.17,0.11,0.1999999999999999
12305,0.5061728395061729,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.5,0.5428571428571429,0.11,0.27,0.16,0.1333333333333331
16025,0.13580246913580246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.48,0.35000000000000003,0.45714285714285713,0.1,0.14,0.06,0.26666666666666655
20929,0.2345679012345679,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.44,0.32,0.35714285714285726,0.06,0.1,0.08,0.06666666666666658
42841,0.06172839506172839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.61,0.51,0.6142857142857143,0.11,0.2,0.14,0.06666666666666654
37945,0.3703703703703704,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.51,0.4,0.4714285714285715,0.11,0.18,0.08,0.26666666666666655
46136,0.3209876543209877,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.54,0.41,0.5,0.06,0.12,0.08,0.13333333333333353
14011,0.46913580246913583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.62,0.47,0.6142857142857143,0.13,0.21,0.15,0.06666666666666668
39510,0.2839506172839506,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.49,0.4,0.5428571428571429,0.07,0.13,0.12,0.06666666666666671
34192,0.271604938271605,0.5,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.63,0.6,0.5999999999999999,0.23,0.38,0.26,4.2144168874424436e-17
32074,0.6419753086419753,0.5,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.375,1.0,0.75,0.73,0.9142857142857141,0.25,0.55,0.06,0.2666666666666666
28629,0.024691358024691357,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.68,0.52,0.6571428571428573,0.12,0.23,0.14,0.20000000000000004
16309,0.4567901234567901,0.0,0.36363636363636365,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.59,0.44,0.5714285714285716,0.07,0.14,0.08,0.6666666666666665
26703,0.3209876543209877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8300000000000001,0.79,0.8571428571428572,0.41,0.5700000000000001,0.41,0.1333333333333334
19978,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.62,0.49,0.5999999999999999,0.1,0.19,0.1,0.3333333333333331
26318,0.20987654320987653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.49,0.34,0.5714285714285716,0.04,0.09,0.06,0.06666666666666658
39525,0.6049382716049383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.375,1.0,0.65,0.56,0.6571428571428573,0.15,0.25,0.14,0.33333333333333326
29008,0.4567901234567901,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.55,0.39,0.5428571428571429,0.09,0.11,0.1,0.33333333333333365
25393,0.8641975308641976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58,0.47,0.6571428571428573,0.1,0.17,0.12,0.5333333333333334
30194,0.7777777777777779,1.0,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.81,0.77,0.8571428571428572,0.34,0.51,0.31,0.46666666666666684
27384,0.5925925925925926,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5700000000000001,0.43,0.5571428571428572,0.07,0.13,0.08,0.5999999999999999
42460,0.6296296296296295,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.68,0.6900000000000001,0.7571428571428573,0.2,0.38,0.26,0.6666666666666665
34532,0.16049382716049382,1.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.125,0.5,0.48,0.39,0.3714285714285715,0.1,0.16,0.1,0.2666666666666666
22900,0.617283950617284,1.0,0.36363636363636365,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.48,0.39,0.3714285714285715,0.1,0.16,0.1,0.20000000000000015
29194,0.5679012345679013,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.51,0.39,0.6428571428571428,0.04,0.11,0.05,0.33333333333333365
3406,0.38271604938271603,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.625,0.0,0.7000000000000001,0.68,0.7714285714285714,0.19,0.37,0.34,0.26666666666666666
34273,0.1728395061728395,0.5,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44,0.29,0.4142857142857143,0.04,0.09,0.07,0.26666666666666666
46769,0.4567901234567901,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.51,0.48,0.5714285714285716,0.09,0.22,0.4,0.3333333333333336
3154,0.7407407407407407,0.0,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.62,0.51,0.5714285714285716,0.1,0.19,0.14,0.9333333333333331
2645,0.3209876543209877,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.76,0.62,0.7428571428571429,0.16,0.25,0.16,0.4000000000000001
27568,0.7654320987654322,1.0,0.09090909090909091,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,0.55,0.46,0.5999999999999999,0.07,0.15,0.07,0.7999999999999999
40218,0.4074074074074074,0.5,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.81,0.75,0.842857142857143,0.22,0.4,0.25,0.19999999999999993
47229,0.24691358024691357,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.47,0.5857142857142856,0.12,0.19,0.11,2.3591538634489537e-17
10170,0.4938271604938271,0.0,0.8181818181818182,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.67,0.54,0.7,0.08,0.2,0.12,0.6666666666666665
45883,0.35802469135802467,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44,0.36,0.38571428571428584,0.06,0.12,0.08,0.0
7655,0.5432098765432098,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.0,0.72,0.6,0.5857142857142856,0.17,0.3,0.19,0.2666666666666668
47039,0.2839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.63,0.5,0.7,0.06,0.15,0.12,0.0666666666666669
5563,0.5308641975308641,1.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.55,0.46,0.6571428571428573,0.05,0.14,0.08,0.06666666666666676
36842,0.07407407407407407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52,0.44,0.5285714285714287,0.04,0.1,0.06,0.0
3510,0.4074074074074074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.56,0.45,0.5714285714285716,0.1,0.16,0.13,0.13333333333333333
